label,alpha,beta
1,0.78,0.796
1,0.94,0.15
0,0.226,0.57
1,0.662,0.476
1,0.82,0.344
1,0.696,0.466
0,0.33,0.374
1,0.432,0.952
1,0.972,0.582
0,0.444,0.284
1,0.768,0.754
1,0.708,0.748
0,0.366,0.302
1,0.58,0.95
1,0.92,0.14
1,0.906,0.456
0,0.142,0.802
1,0.82,0.384
1,0.586,0.716
0,0.322,0.58
0,0.322,0.53
1,0.638,0.726
1,0.754,0.198
1,0.746,0.272
1,0.748,0.35
1,0.792,0.778
1,0.492,0.936
1,0.324,0.764
0,0.204,0.446
0,0.182,0.226
1,0.892,0.618
1,0.826,0.194
0,0.276,0.534
1,0.8,0.584
1,0.686,0.672
0,0.072,0.37
1,0.816,0.826
1,0.878,0.3
1,0.496,0.792
0,0.608,0.18
1,0.432,0.736
1,0.926,0.244
0,0.28,0.23
1,0.886,0.634
0,0.684,0.124
1,0.936,0.158
1,0.71,0.456
0,0.718,0.012
0,0.044,0.662
0,0.568,0.206
1,0.534,0.464
0,0.134,0.634
1,0.276,0.866
1,0.76,0.424
1,0.506,0.624
1,0.586,0.798
0,0.292,0.492
0,0.41,0.15
0,0.434,0.1
1,0.644,0.43
0,0.308,0.18
1,0.742,0.338
0,0.718,0.026
0,0.3,0.11
0,0.766,0.134
1,0.404,0.816
1,0.552,0.82
1,0.714,0.864
1,0.416,0.634
1,0.398,0.892
1,0.274,0.726
0,0.178,0.042
1,0.526,0.636
1,0.936,0.128
1,0.812,0.736
0,0.2,0.116
0,0.65,0.076
1,0.516,0.662
0,0.542,0.25
0,0.584,0.222
1,0.388,0.88
0,0.926,0.02
0,0.412,0.154
0,0.746,0.06
0,0.028,0.85
0,0.882,0.038
0,0.114,0.73
1,0.296,0.928
0,0.318,0.544
1,0.348,0.71
1,0.332,0.63
0,0.388,0.38
0,0.402,0.17
1,0.856,0.794
1,0.69,0.752
1,0.474,0.924
0,0.446,0.274
1,0.482,0.774
0,0.302,0.54
1,0.73,0.716
1,0.79,0.262
1,0.606,0.626
0,0.294,0.294
0,0.242,0.162
1,0.79,0.552
0,0.048,0.906
0,0.13,0.594
0,0.11,0.412
1,0.322,0.756
1,0.936,0.256
0,0.212,0.178
0,0.006,0.846
1,0.668,0.768
0,0.162,0.33
1,0.948,0.18
1,0.644,0.5
0,0.458,0.38
0,0.72,0.136
0,0.254,0.028
1,0.93,0.18
1,0.78,0.81
0,0.436,0.122
0,0.382,0.086
1,0.716,0.828
0,0.564,0.276
1,0.382,0.93
1,0.682,0.422
0,0.53,0.26
1,0.502,0.656
1,0.772,0.982
1,0.92,0.15
1,0.826,0.686
0,0.284,0.168
1,0.766,0.32
0,0.338,0.344
1,0.892,0.388
0,0.282,0.532
1,0.412,0.88
0,0.196,0.06
0,0.096,0.656
0,0.232,0.376
1,0.932,0.652
1,0.48,0.578
0,0.568,0.194
1,0.554,0.86
1,0.782,0.28
1,0.874,0.764
1,0.922,0.754
1,0.43,0.87
1,0.946,0.696
1,0.59,0.73
1,0.672,0.606
0,0.054,0.052
1,0.402,0.534
1,0.97,0.584
1,0.548,0.648
1,0.582,0.452
1,0.478,0.84
1,0.732,0.394
1,0.716,0.79
0,0.176,0.392
0,0.48,0.1
1,0.956,0.822
0,0.256,0.202
1,0.834,0.326
0,0.076,0.564
1,0.716,0.326
1,0.686,0.382
0,0.344,0.626
0,0.892,0.032
0,0.564,0.25
0,0.258,0.296
0,0.466,0.258
1,0.906,0.254
1,0.364,0.916
1,0.82,0.204
1,0.942,0.166
1,0.626,0.886
1,0.566,0.478
0,0.114,0.188
1,0.398,0.71
0,0.38,0.044
1,0.958,0.688
1,0.476,0.644
1,0.576,0.36
0,0.24,0.594
1,0.56,0.956
1,0.998,0.154
1,0.288,0.958
1,0.42,0.644
0,0.294,0.524
0,0.068,0.492
1,0.344,0.88
0,0.496,0.286
1,0.936,0.794
1,0.492,0.678
0,0.166,0.816
1,0.936,0.098
1,0.688,0.514
0,0.076,0.772
0,0.55,0.078
1,0.762,0.454
1,0.85,0.76
1,0.56,0.704
0,0.462,0.146
1,0.488,0.824
0,0.81,0.082
1,0.14,0.962
1,0.634,0.35
1,0.474,0.628
1,0.484,0.93
0,0.294,0.638
0,0.246,0.46
1,0.388,0.918
1,0.934,0.14
1,0.638,0.81
1,0.916,0.492
0,0.87,0.01
0,0.33,0.466
0,0.116,0.088
0,0.432,0.398
0,0.352,0.014
1,0.742,0.232
1,0.744,0.284
1,0.798,0.284
0,0.698,0.162
1,0.954,0.914
1,0.666,0.336
1,0.752,0.726
0,0.348,0.172
0,0.068,0.228
1,0.822,0.216
0,0.252,0.032
1,0.87,0.22
1,0.554,0.558
1,0.598,0.776
0,0.16,0.698
1,0.718,0.398
1,0.836,0.79
0,0.524,0.268
1,0.944,0.38
0,0.464,0.09
1,0.842,0.598
0,0.088,0.674
0,0.102,0.51
1,0.572,0.82
0,0.568,0.304
0,0.104,0.308
0,0.278,0.054
1,0.85,0.276
1,0.418,0.808
1,0.98,0.15
1,0.852,0.218
1,0.738,0.456
1,0.644,0.586
1,0.954,0.936
1,0.576,0.764
1,0.968,0.582
1,0.784,0.692
1,0.928,0.358
1,0.716,0.774
1,0.47,0.846
1,0.852,0.186
0,0.308,0.408
1,0.788,0.728
0,0.058,0.626
0,0.184,0.602
1,0.452,0.746
1,0.696,0.742
0,0.548,0.266
0,0.256,0.332
1,0.852,0.334
1,0.728,0.3
1,0.958,0.288
1,0.878,0.712
0,0.196,0.692
1,0.55,0.612
1,0.78,0.278
1,0.806,0.302
0,0.108,0.772
0,0.21,0.35
0,0.546,0.206
0,0.348,0.242
1,0.962,0.44
0,0.272,0.116
1,0.706,0.608
1,0.928,0.32
0,0.192,0.262
1,0.86,0.206
0,0.344,0.374
1,0.914,0.616
1,0.534,0.736
1,0.754,0.83
1,0.642,0.786
1,0.558,0.478
1,0.828,0.204
1,0.768,0.516
0,0.112,0.238
1,0.768,0.228
0,0.6,0.156
1,0.498,0.802
1,0.79,0.708
1,0.456,0.72
0,0.192,0.73
0,0.192,0.196
0,0.142,0.244
1,0.806,0.28
1,0.582,0.564
0,0.302,0.184
1,0.984,0.236
1,0.93,0.158
1,0.93,0.598
0,0.194,0.278
1,0.184,0.924
0,0.106,0.324
0,0.08,0.146
1,0.256,0.88
1,0.94,0.964
1,0.908,0.14
1,0.876,0.238
1,0.832,0.456
1,0.678,0.352
1,0.69,0.538
1,0.858,0.294
1,0.43,0.534
0,0.11,0.6
1,0.836,0.774
1,0.648,0.318
0,0.164,0.584
1,0.82,0.616
0,0.768,0
0,0.332,0.362
1,0.42,0.87
1,0.798,0.316
1,0.61,0.8
1,0.822,0.164
1,0.64,0.678
0,0.906,0.044
1,0.516,0.628
1,0.732,0.746
0,0.394,0.174
1,0.332,0.912
1,0.414,0.842
1,0.912,0.302
0,0.6,0.196
0,0.542,0.336
1,0.8,0.708
1,0.86,0.752
1,0.81,0.856
1,0.226,0.9
1,0.654,0.828
1,0.906,0.13
1,0.856,0.858
1,0.834,0.238
0,0.34,0.45
0,0.116,0.21
0,0.456,0.356
1,0.484,0.94
0,0.196,0.274
1,0.72,0.494
1,0.87,0.522
1,0.498,0.56
1,0.57,0.738
1,0.896,0.74
1,0.852,0.174
0,0.33,0.426
0,0.012,0.884
1,0.754,0.72
0,0.094,0.764
1,0.894,0.822
0,0.358,0.258
1,0.79,0.23
1,0.472,0.636
0,0.778,0.066
1,0.784,0.734
1,0.712,0.258
1,0.97,0.14
1,0.764,0.794
1,0.848,0.428
1,0.736,0.15
0,0.366,0.134
0,0.458,0.068
0,0.546,0.312
0,0.328,0.52
0,0.328,0.23
0,0.266,0.572
0,0.318,0.242
1,0.902,0.142
0,0.15,0.956
1,0.34,0.914
1,0.558,0.826
0,0.128,0.568
1,0.904,0.384
0,0.112,0.02
1,0.982,0.112
1,0.826,0.224
1,0.874,0.672
1,0.856,0.796
1,0.952,0.114
1,0.49,0.812
1,0.652,0.552
1,0.63,0.792
0,0.134,0.012
1,0.706,0.696
1,0.738,0.412
0,0.322,0.038
0,0.37,0.096
0,0.046,0.282
0,0.398,0.42
1,0.626,0.754
1,0.58,0.758
0,0.832,0.076
1,0.43,0.838
1,0.916,0.578
1,0.704,0.744
1,0.708,0.706
1,0.924,0.296
0,0.36,0.362
1,0.304,0.738
1,0.81,0.83
1,0.904,0.362
1,0.898,0.606
1,0.516,0.756
0,0.196,0.328
1,0.664,0.716
1,0.662,0.778
1,0.8,0.576
1,0.89,0.638
0,0.518,0.262
0,0.01,0.256
1,0.53,0.982
1,0.748,0.4
1,0.96,0.09
0,0.568,0.148
1,0.454,0.914
0,0.29,0.272
1,0.806,0.374
1,0.888,0.664
1,0.84,0.618
0,0.048,0.054
0,0.01,0.756
1,0.832,0.186
1,0.65,0.58
0,0.198,0.614
0,0.21,0.55
0,0.436,0.254
0,0.9,0.044
1,0.626,0.874
1,0.316,0.646
0,0,0.992
1,0.806,0.484
1,0.92,0.468
1,0.804,0.214
1,0.766,0.578
1,0.784,0.498
1,0.31,0.726
0,0.384,0.288
1,0.88,0.188
1,0.682,0.632
1,0.556,0.676
1,0.752,0.654
0,0.812,0.124
1,0.514,0.526
1,0.936,0.468
1,0.426,0.85
0,0.366,0.392
1,0.822,0.426
0,0.458,0.112
1,0.222,0.938
1,0.804,0.246
1,0.616,0.806
1,0.672,0.746
0,0.566,0.166
0,0.28,0.138
1,0.86,0.3
0,0.004,0.106
1,0.97,0.512
0,0.152,0.654
1,0.868,0.424
1,0.584,0.604
1,0.804,0.33
1,0.362,0.552
0,0.144,0.776
0,0.32,0.454
1,0.544,0.82
0,0.112,0.834
1,0.48,0.7
1,0.162,0.902
1,0.878,0.306
1,0.608,0.646
1,0.752,0.572
0,0.06,0.996
1,0.938,0.2
0,0.106,0.446
1,0.884,0.196
1,0.754,0.13
1,0.868,0.162
1,0.842,0.55
1,0.466,0.768
1,0.89,0.426
1,0.176,0.908
1,0.91,0.192
1,0.794,0.714
1,0.686,0.766
0,0.324,0.49
0,0.068,0.37
1,0.792,0.738
0,0.16,0.556
1,0.878,0.152
1,0.872,0.764
1,0.822,0.152
1,0.43,0.99
1,0.9,0.33
1,0.99,0.306
1,0.358,0.766
1,0.51,0.872
1,0.934,0.528
1,0.466,0.79
1,0.794,0.34
1,0.458,0.78
1,0.676,0.516
0,0.694,0.106
0,0.128,0.562
1,0.756,0.144
0,0.426,0.238
0,0.288,0.154
1,0.718,0.728
1,0.862,0.688
1,0.574,0.828
1,0.932,0.418
0,0.688,0.09
1,0.952,0.724
1,0.396,0.632
1,0.74,0.208
0,0.254,0.304
1,0.314,0.812
1,0.744,0.776
1,0.626,0.432
1,0.314,0.714
0,0.752,0.086
1,0.496,0.83
1,0.794,0.538
1,0.858,0.214
1,0.886,0.226
1,0.888,0.178
1,0.772,0.556
0,0.25,0.506
1,0.734,0.692
1,0.646,0.746
1,0.894,0.516
0,0.476,0.294
0,0.138,0.086
0,0.048,0.816
1,0.662,0.336
0,0.244,0.262
1,0.732,0.778
1,0.856,0.19
1,0.454,0.6
1,0.966,0.218
0,0.328,0.602
1,0.676,0.638
0,0.344,0.556
0,0.104,0.674
0,0.182,0.034
0,0.228,0.286
1,0.284,0.776
1,0.456,0.482
1,0.892,0.644
1,0.898,0.154
1,0.954,0.23
1,0.956,0.452
1,0.61,0.782
1,0.826,0.19
0,0.572,0.05
1,0.946,0.44
1,0.618,0.532
0,0.032,0.442
0,0.224,0.394
0,0.412,0.406
1,0.864,0.634
1,0.534,0.678
1,0.492,0.562
0,0.03,0.824
1,0.614,0.724
1,0.31,0.752
1,0.978,0.36
1,0.572,0.868
0,0.002,0.378
1,0.982,0.302
1,0.938,0.142
1,0.796,0.732
1,0.748,0.316
1,0.968,0.306
0,0.31,0.122
0,0.142,0.776
1,0.974,0.016
1,0.194,0.984
1,0.718,0.8
1,0.562,0.924
0,0.342,0.248
1,0.626,0.53
1,0.696,0.512
0,0.67,0.144
1,0.536,0.504
0,0.15,0.24
1,0.828,0.584
1,0.62,0.422
1,0.62,0.858
1,0.828,0.122
1,0.694,0.672
0,0.518,0.252
1,0.558,0.634
1,0.806,0.228
1,0.586,0.786
1,0.812,0.642
0,0.278,0.354
1,0.508,0.816
1,0.912,0.54
1,0.95,0.544
0,0.212,0.176
1,0.734,0.684
1,0.55,0.902
1,0.68,0.704
0,0.73,0.11
1,0.658,0.842
0,0.6,0.02
1,0.916,0.18
1,0.83,0.502
1,0.868,0.14
1,0.842,0.396
0,0.292,0.234
0,0.342,0.368
0,0.004,0.61
1,0.88,0.218
0,0.062,0.604
1,0.844,0.402
1,0.444,0.664
0,0.428,0.27
0,0.218,0.14
0,0.904,0.084
1,0.534,0.928
1,0.818,0.288
1,0.266,0.716
1,0.802,0.142
1,0.798,0.376
0,0.224,0.022
0,0.564,0.244
1,0.326,0.72
1,0.704,0.766
0,0.094,0.224
0,0.058,0.32
1,0.854,0.58
0,0.058,0.794
1,0.89,0.404
1,0.558,0.89
1,0.52,0.632
1,0.498,0.812
1,0.706,0.74
1,0.68,0.672
0,0.346,0.26
1,0.876,0.308
1,0.354,0.85
0,0.394,0.142
0,0.346,0.162
0,0.47,0.252
0,0.222,0.862
0,0.542,0.054
0,0.348,0.148
0,0.17,0.43
0,0.164,0.332
1,0.71,0.394
1,0.4,0.796
1,0.99,0.45
1,0.238,0.724
1,0.892,0.3
1,0.578,0.816
0,0.162,0.522
0,0.532,0.336
1,0.914,0.54
1,0.426,0.928
0,0.204,0.794
1,0.594,0.61
0,0.256,0.068
1,0.226,0.79
0,0.034,0.344
1,0.544,0.762
1,1,0.112
0,0.176,0.772
0,0.616,0.126
1,0.678,0.306
1,0.512,0.784
1,0.832,0.618
1,0.596,0.714
1,0.904,0.586
1,0.9,0.466
0,0.132,0.83
0,0.218,0.478
1,0.886,0.258
0,0.436,0.122
1,0.95,0.358
0,0.202,0.058
1,0.898,0.304
1,0.828,0.758
1,0.856,0.182
1,0.86,0.276
0,0.304,0.072
1,0.308,0.906
1,0.876,0.194
1,0.886,0.732
0,0.566,0.28
1,0.94,0.464
1,0.636,0.8
0,0.024,0.616
0,0.102,0.362
1,0.922,0.524
1,0.726,0.514
0,0.818,0.018
1,0.886,0.058
1,0.798,0.276
1,0.382,0.792
1,0.564,0.698
1,0.496,0.908
0,0.86,0.016
1,0.714,0.75
1,0.612,0.714
1,0.708,0.776
1,0.61,0.694
0,0.142,0.788
0,0.282,0.492
1,0.702,0.792
1,0.924,0.228
1,0.754,0.378
1,0.172,0.85
1,0.868,0.216
1,0.362,0.694
0,0.656,0.09
1,0.474,0.75
0,0.25,0.128
1,0.872,0.316
1,0.812,0.194
1,0.806,0.782
1,0.88,0.344
0,0.1,0.046
1,0.688,0.84
0,0.268,0.548
1,0.766,0.166
1,0.71,0.444
1,0.25,0.844
1,0.806,0.354
0,0.186,0.102
1,0.878,0.756
1,0.564,0.786
0,0.316,0.126
1,0.978,0.182
0,0.002,0.048
0,0.45,0.302
1,0.926,0.48
1,0.86,0.768
0,0.102,0.712
1,0.672,0.834
1,0.85,0.224
1,0.918,0.3
1,0.636,0.468
0,0.382,0.356
1,0.892,0.176
0,0.098,0.41
1,0.738,0.668
0,0.308,0.498
0,0.398,0.09
1,0.868,0.454
1,0.898,0.334
0,0.552,0.24
1,0.96,0.192
1,0.864,0.718
1,0.426,0.73
1,0.748,0.576
0,0.512,0.208
1,0.78,0.79
1,0.348,0.716
1,0.728,0.804
0,0.21,0.384
1,0.976,0.168
0,0.128,0.626
1,0.896,0.676
1,0.892,0.722
1,0.542,0.806
1,0.68,0.746
0,0.22,0.064
1,0.632,0.804
0,0.252,0.116
1,0.91,0.18
1,0.88,0.54
0,0.402,0.428
1,0.204,0.964
0,0.23,0.134
1,0.784,0.586
1,0.66,0.442
1,0.828,0.748
1,0.418,0.87
0,0.586,0.054
0,0.194,0.182
1,0.86,0.22
1,0.534,0.81
1,0.752,0.272
1,0.438,0.728
1,0.852,0.282
1,0.93,0.164
1,0.93,0.3
1,0.214,0.946
1,0.934,0.176
1,0.288,0.776
0,0.044,0.068
0,0.368,0.294
0,0.014,0.836
1,0.198,0.79
0,0.212,0.592
1,0.762,0.208
1,0.89,0.108
0,0.318,0.304
1,0.486,0.672
1,0.86,0.326
1,0.366,0.938
1,0.864,0.174
0,0.102,0.602
0,0.278,0.496
0,0.1,0.724
1,0.696,0.706
1,0.61,0.698
1,0.93,0.536
1,0.876,0.192
0,0.466,0.232
1,0.928,0.156
1,0.694,0.822
0,0.208,0.406
1,0.596,0.688
1,0.462,0.584
0,0.488,0.262
1,0.624,0.946
0,0.084,0.312
0,0.284,0.186
0,0.13,0.616
0,0.056,0.906
0,0.018,0.432
1,0.534,0.598
1,0.478,0.632
1,0.374,0.804
0,0.134,0.712
1,0.332,0.75
0,0.614,0.072
1,0.644,0.498
0,0.026,0.372
0,0.186,0.384
0,0.12,0.738
0,0.272,0.148
0,0.194,0.144
0,0.112,0.82
0,0.364,0.124
0,0.174,0.628
1,0.388,0.618
0,0.712,0.002
1,0.402,0.81
1,0.966,0.478
0,0.14,0.744
1,0.444,0.654
0,0.344,0.034
0,0.004,0.86
1,0.51,0.592
1,0.408,0.714
0,0.354,0.4
0,0.564,0.46
1,0.27,0.836
0,0.014,0.718
1,0.826,0.458
1,0.29,0.762
0,0.144,0.752
0,0.068,0.796
1,0.364,0.81
1,0.398,0.732
0,0.724,0.07
0,0.79,0.096
0,0.166,0.412
0,0.472,0.152
1,0.242,0.906
0,0.128,0.306
0,0.58,0.046
1,0.238,0.688
0,0.156,0.564
0,0.316,0.26
0,0.052,0.518
0,0.038,0.566
1,0.33,0.824
0,0.572,0.32
1,0.69,0.594
0,0.044,0.598
0,0.022,0.684
1,0.346,0.646
0,0.25,0.092
1,0.372,0.724
0,0.062,0.236
0,0.316,0.252
0,0.412,0.082
0,0.884,0.01
0,0.262,0.524
1,0.354,0.76
0,0.066,0.808
1,0.46,0.674
0,0.884,0.014
0,0.88,0.148
0,0.822,0.068
1,0.71,0.522
1,0.57,0.544
0,0.302,0.06
0,0.318,0.142
0,0.346,0.138
0,0.044,0.384
1,0.788,0.442
0,0.132,0.732
1,0.502,0.526
0,0.412,0.336
0,0.424,0.214
1,0.746,0.42
0,0.416,0.188
0,0.026,0.866
0,0.592,0.192
0,0.194,0.102
0,0.522,0.272
0,0.09,0.584
0,0.3,0.028
0,0.82,0.074
0,0.07,0.666
0,0.242,0.306
0,0.058,0.726
0,0.274,0.578
1,0.318,0.798
1,0.594,0.664
1,0.558,0.674
0,0.346,0.48
1,0.366,0.584
0,0.512,0.332
0,0.176,0.21
0,0.646,0.158
0,0.608,0.128
1,0.156,0.898
0,0.538,0.222
0,0.212,0.146
1,0.58,0.53
0,0.14,0.382
1,0.194,0.84
1,0.336,0.804
0,0.134,0.264
0,0.3,0.102
1,0.596,0.54
0,0.406,0.118
0,0.022,0.078
0,0.788,0.046
0,0.45,0.164
0,0.036,0.636
1,0.254,0.762
0,0.268,0.232
0,0.166,0.456
0,0.168,0.402
0,0.264,0.748
0,0.692,0.004
0,0.246,0.544
0,0.218,0.342
0,0.188,0.17
0,0.61,0.166
1,0.358,0.694
1,0.272,0.812
0,0.538,0.316
0,0.29,0.086
0,0.328,0.246
1,0.23,0.962
0,0.432,0.098
0,0.284,0.186
0,0.55,0.214
1,0.53,0.498
0,0.492,0.122
1,0.324,0.724
0,0.162,0.174
0,0.034,0.706
0,0.004,0.162
1,0.264,0.994
0,0.47,0.474
0,0.096,0.292
1,0.398,0.7
1,0.182,0.938
1,0.418,0.876
1,0.608,0.458
1,0.622,0.528
0,0.12,0.752
0,0.028,0.114
0,0.39,0.112
0,0.28,0.064
0,0.308,0.124
0,0.31,0.226
0,0.06,0.06
0,0.098,0.764
0,0.1,0.498
0,0.234,0.066
1,0.8,0.398
0,0.326,0.246
0,0.01,0.632
0,0.046,0.77
0,0.28,0.176
1,0.104,0.934
0,0.246,0.192
0,0.058,0.85
0,0.368,0.084
0,0.022,0.616
0,0.05,0.324
1,0.26,0.776
1,0.31,0.734
1,0.2,0.882
0,0.584,0.272
0,0.942,0.026
1,0.836,0.532
0,0.178,0.682
0,0.164,0.442
0,0.4,0.116
0,0.484,0.174
1,0.266,0.722
1,0.356,0.828
0,0.146,0.692
0,0.126,0.374
0,0.506,0.296
1,0.864,0.492
1,0.47,0.692
1,0.94,0.534
0,0.268,0.176
0,0.316,0.322
1,0.438,0.742
0,0.252,0.416
0,0.192,0.342
0,0.4,0.152
0,0.566,0.17
1,0.232,0.918
0,0.634,0.078
0,0.368,0
0,0.004,0.846
0,0.4,0.424
0,0.21,0.326
0,0.696,0.034
0,0.102,0.742
1,0.68,0.544
0,0.32,0.202
0,0.056,0.522
0,0.356,0.24
1,0.594,0.62
0,0.312,0.224
1,0.368,0.69
1,0.144,0.864
1,0.394,0.66
0,0.214,0.066
1,0.388,0.816
0,0.15,0.08
0,0.198,0.162
0,0.428,0.052
0,0.424,0.386
0,0.36,0.13
0,0.35,0.566
0,0.13,0.292
0,0.312,0.222
0,0.35,0.526
1,0.276,0.844
0,0.054,0.802
1,0.904,0.37
1,0.512,0.638
1,0.152,0.778
1,0.864,0.438
0,0.338,0.568
0,0.142,0.734
0,0.032,0.976
0,0.012,0.56
0,0.348,0.166
0,0.616,0.182
1,0.656,0.374
0,0.118,0.076
0,0.43,0.278
0,0.32,0.294
1,0.424,0.68
0,0.286,0.374
0,0.33,0.496
0,0.522,0.344
0,0.344,0.01
1,0.268,0.64
1,0.278,0.808
0,0.144,0.666
0,0.28,0.23
0,0.06,0.628
0,0.154,0.702
0,0.116,0.216
0,0.106,0.57
0,0.312,0.138
0,0.084,0.706
0,0.734,0.042
1,0.102,0.948
1,0.146,0.756
1,0.352,0.724
1,0.19,0.782
0,0.174,0.218
0,0.066,0.674
0,0.57,0.258
0,0.13,0.27
1,0.568,0.448
1,0.282,0.704
1,0.48,0.658
0,0.742,0.01
1,0.29,0.808
1,0.236,0.966
0,0.522,0.176
0,0.146,0.698
0,0.634,0.066
0,0.25,0.518
0,0.468,0.254
0,0.398,0.004
0,0.284,0.168
1,0.43,0.634
1,0.266,0.826
0,0.166,0.676
0,0.73,0.164
1,0.234,0.892
0,0.478,0.366
0,0.322,0.246
1,0.138,0.942
0,0.544,0.31
0,0.09,0.68
0,0.308,0.088
0,0.618,0.17
0,0.726,0
0,0.312,0.148
1,0.432,0.634
0,0.304,0.482
0,0.178,0.254
0,0.006,0.196
1,0.606,0.538
0,0.002,0.714
0,0.266,0.024
0,0.338,0.156
0,0.182,0.296
0,0.162,0.394
1,0.368,0.768
0,0.23,0.452
0,0.656,0.058
0,0.292,0.27
0,0.034,0.032
1,0.282,0.874
0,0.838,0.012
1,0.472,0.61
0,0.332,0.122
0,0.08,0.782
0,0.028,0.406
0,0.172,0.78
0,0.17,0.426
1,0.992,0.446
1,0.28,0.782
1,0.1,0.892
1,0.384,0.68
0,0.446,0.442
0,0.096,0.566
0,0.22,0.366
0,0.144,0.686
1,0.198,0.898
1,0.872,0.418
0,0.04,0.162
0,0.402,0.082
0,0.218,0.19
0,0.356,0.456
1,0.538,0.408
1,0.886,0.51
0,0.188,0.328
0,0.358,0.478
0,0.296,0.204
1,0.312,0.746
0,0.118,0.262
0,0.654,0.046
0,0.73,0.04
0,0.19,0.416
1,0.942,0.376
1,0.382,0.744
1,0.28,0.91
0,0.428,0.36
0,0.274,0.668
0,0.26,0.804
0,0.27,0.01
0,0.23,0.402
1,0.432,0.53
1,0.47,0.76
0,0.07,0.738
0,0.054,0.602
1,0.252,0.762
0,0.328,0.134
0,0.434,0.386
0,0.446,0.08
0,0.166,0.328
0,0.412,0.54
1,0.264,0.866
1,0.912,0.402
0,0.228,0.728
1,0.182,0.844
0,0.126,0.682
0,0.308,0.162
0,0.266,0.646
0,0.068,0.44
0,0.09,0.218
0,0.284,0.036
1,0.428,0.704
1,0.282,0.84
0,0.032,0.546
0,0.144,0.738
0,0.246,0.584
0,0.3,0.494
0,0.632,0.112
0,0.292,0.076
0,0.692,0.012
1,0.452,0.66
1,0.228,0.898
1,0.254,0.726
0,0.052,0.482
1,0.894,0.356
0,0.02,0.794
0,0.238,0.552
0,0.066,0.746
0,0.042,0.066
0,0.474,0.014
0,0.374,0.398
0,0.018,0.282
0,0.696,0.038
1,0.898,0.526
0,0.41,0.314
1,0.5,0.536
1,0.882,0.592
0,0.34,0.164
0,0.83,0.122
0,0.284,0.382
1,0.45,0.58
0,0.178,0.15
0,0.378,0.11
0,0.902,0.062
0,0.032,0.14
1,0.216,0.898
0,0.268,0.554
1,0.22,0.852
1,0.268,0.796
0,0.354,0.114
0,0.586,0.032
0,0.496,0.022
0,0.278,0.37
0,0.038,0.728
0,0.582,0.22
0,0.454,0.096
1,0.114,0.894
1,0.41,0.764
0,0.372,0.25
0,0.072,0.772
0,0.034,0.748
1,0.234,0.874
0,0.246,0.074
0,0.084,0.34
1,0.49,0.58
1,0.292,0.974
0,0.47,0.336
0,0.074,0.586
0,0.592,0.156
0,0.048,0.678
0,0.17,0.698
1,0.14,0.852
0,0.652,0.152
0,0.358,0.042
0,0.044,0.678
1,0.384,0.744
1,0.576,0.498
1,0.952,0.362
0,0.364,0.454
0,0.464,0.288
0,0.102,0.898
0,0.428,0.312
0,0.758,0.02
0,0.402,0.176
0,0.834,0.074
0,0.64,0.126
1,0.192,0.882
0,0.55,0.314
1,0.282,0.764
1,0.348,0.58
0,0.264,0.102
0,0.292,0.562
1,0.194,0.932
1,0.444,0.628
0,0.144,0.698
0,0.194,0.054
0,0.582,0.072
0,0.078,0.844
0,0.214,0.014
1,0.276,0.866
0,0.08,0.764
1,0.294,0.716
0,0.412,0.172
1,0.452,0.678
0,0.5,0.162
0,0.054,0.838
0,0.168,0.538
0,0.158,0.188
1,0.354,0.856
1,0.762,0.498
0,0.408,0.142
0,0.038,0.542
1,0.35,0.702
0,0.344,0.642
1,0.514,0.64
1,0.094,0.946
0,0.686,0.07
0,0.03,0.612
0,0.888,0.024
0,0.224,0.116
1,0.466,0.728
1,0.392,0.636
0,0.586,0.19
0,0.012,0.4
0,0.164,0.69
0,0.204,0.428
1,0.704,0.568
1,0.826,0.448
0,0.244,0.17
1,0.28,0.84
0,0.732,0.174
0,0.388,0.156
1,0.374,0.746
0,0.494,0.064
0,0.364,0.314
0,0.094,0.034
0,0.346,0.42
0,0.206,0.346
0,0.024,0.128
1,0.306,0.786
0,0.338,0.352
1,0.83,0.472
0,0.474,0.354
1,0.308,0.734
0,0.622,0.228
0,0.036,0.734
0,0.072,0.154
0,0.158,0.252
0,0.084,0.642
0,0.078,0.31
0,0.074,0.61
0,0.146,0.816
0,0.226,0.744
0,0.49,0.258
1,0.454,0.656
0,0.07,0.728
0,0.538,0.334
0,0.486,0.262
0,0.532,0.044
1,0.11,0.962
0,0.152,0.528
0,0.184,0.868
1,0.902,0.37
1,0.226,0.822
0,0.35,0.452
1,0.934,0.472
0,0.314,0.174
0,0.336,0.198
0,0.234,0.558
0,0.302,0.288
0,0.486,0.32
0,0.614,0.142
1,0.438,0.68
1,0.216,0.884
0,0.16,0.59
0,0.568,0.29
0,0.24,0.148
0,0.28,0.162
1,0.922,0.388
0,0.126,0.17
1,0.31,0.862
0,0.046,0.91
1,0.048,0.926
0,0.922,0.016
0,0.052,0.17
1,0.876,0.466
0,0.49,0.402
0,0.136,0.588
1,0.172,0.75
0,0.22,0.55
0,0.364,0.458
0,0.296,0.12
0,0.098,0.396
0,0.186,0.384
0,0.362,0.276
0,0.232,0.448
0,0.452,0.284
1,0.164,0.95
0,0.302,0.364
1,0.302,0.814
0,0.656,0.006
0,0.414,0.004
0,0.852,0.016
0,0.544,0.076
0,0.912,0.074
